Fecha;TCC;TCV;TCPP;Compra oficial;Venta oficial;
5-mar-16;6,8618;6,9696;6,9409;6,86;6,96;
6-mar-16;6,8527;6,9533;6,8879;6,86;6,96;
7-mar-16;6,9125;7,0273;6,9428;6,86;6,96;
8-mar-16;6,9339;6,9663;6,9551;6,86;6,96;
9-mar-16;6,9368;6,9677;6,9545;6,86;6,96;
10-mar-16;6,9036;6,9677;6,9532;6,86;6,96;
11-mar-16;6,9381;6,9681;6,9552;6,86;6,96;
12-mar-16;6,8569;6,9689;6,9399;6,86;6,96;
13-mar-16;6,8521;6,9542;6,8941;6,86;6,96;
14-mar-16;6,9243;6,9652;6,9511;6,86;6,96;
15-mar-16;6,9228;6,9672;6,9533;6,86;6,96;
16-mar-16;6,9260;6,9645;6,9593;6,86;6,96;
17-mar-16;6,8870;6,9653;6,9316;6,86;6,96;
18-mar-16;6,9337;6,9663;6,9577;6,86;6,96;
19-mar-16;6,8563;6,9691;6,9330;6,86;6,96;
20-mar-16;6,8510;6,9481;6,8864;6,86;6,96;
21-mar-16;6,9256;6,9674;6,9535;6,86;6,96;
22-mar-16;6,9427;6,9674;6,9571;6,86;6,96;
23-mar-16;6,9494;6,9676;6,9624;6,86;6,96;
24-mar-16;6,9318;6,9665;6,9559;6,86;6,96;
25-mar-16;6,8551;6,9685;6,8829;6,86;6,96;
26-mar-16;6,8516;6,9695;6,9325;6,86;6,96;
27-mar-16;6,8510;6,9665;6,9032;6,86;6,96;
28-mar-16;6,9293;6,9684;6,9544;6,86;6,96;
29-mar-16;6,9469;6,9650;6,9572;6,86;6,96;
30-mar-16;6,9481;6,9672;6,9611;6,86;6,96;
31-mar-16;6,9439;6,9647;6,9592;6,86;6,96;
1-abr-16;6,9701;6,9686;6,9690;6,86;6,96;
2-abr-16;6,8565;6,9698;6,9397;6,86;6,96;
3-abr-16;6,8520;6,9680;6,8956;6,86;6,96;
4-abr-16;6,9770;6,9679;6,9735;6,86;6,96;
5-abr-16;6,9390;6,9684;6,9550;6,86;6,96;
6-abr-16;6,9906;6,9670;6,9819;6,86;6,96;
7-abr-16;6,9127;6,9677;6,9505;6,86;6,96;
8-abr-16;6,9224;6,9647;6,9537;6,86;6,96;
9-abr-16;6,8528;6,9699;6,9393;6,86;6,96;
10-abr-16;6,8529;6,9693;6,9489;6,86;6,96;
11-abr-16;6,9327;6,9676;6,9513;6,86;6,96;
12-abr-16;6,9261;6,9681;6,9523;6,86;6,96;
13-abr-16;6,9596;6,9669;6,9637;6,86;6,96;
14-abr-16;6,9127;6,9677;6,9480;6,86;6,96;
15-abr-16;6,9303;6,9670;6,9566;6,86;6,96;
16-abr-16;6,8535;6,9698;6,9374;6,86;6,96;
17-abr-16;6,8520;6,9633;6,9086;6,86;6,96;
18-abr-16;6,9500;6,9679;6,9592;6,86;6,96;
19-abr-16;6,9233;6,9682;6,9499;6,86;6,96;
20-abr-16;6,9565;6,9663;6,9627;6,86;6,96;
21-abr-16;6,9640;6,9633;6,9634;6,86;6,96;
22-abr-16;6,9492;6,9638;6,9589;6,86;6,96;
23-abr-16;6,8536;6,9699;6,9382;6,86;6,96;
24-abr-16;6,8521;6,9696;6,9078;6,86;6,96;
25-abr-16;6,9470;6,9657;6,9575;6,86;6,96;
26-abr-16;6,9558;6,9653;6,9606;6,86;6,96;
27-abr-16;6,9646;6,9686;6,9664;6,86;6,96;
28-abr-16;6,9239;6,9657;6,9545;6,86;6,96;
29-abr-16;6,9125;7,0273;6,9428;6,86;6,96;
30-abr-16;6,8555;6,9699;6,9418;6,86;6,96;
1-may-16;6,8520;6,9695;6,8866;6,86;6,96;
2-may-16;6,8502;6,9693;6,9130;6,86;6,96;
3-may-16;6,9322;6,9674;6,9549;6,86;6,96;
4-may-16;6,9199;6,9661;6,9524;6,86;6,96;
5-may-16;6,9420;6,9676;6,9563;6,86;6,96;
6-may-16;6,9455;6,9670;6,9553;6,86;6,96;
7-may-16;6,8542;6,9699;6,9422;6,86;6,96;
8-may-16;6,8514;6,9675;6,8942;6,86;6,96;
9-may-16;6,9341;6,9679;6,9525;6,86;6,96;
10-may-16;6,9115;6,9681;6,9502;6,86;6,96;
11-may-16;6,9356;6,9607;6,9511;6,86;6,96;
12-may-16;6,8682;6,8753;6,8718;6,86;6,96;
13-may-16;6,9539;6,9653;6,9627;6,86;6,96;
14-may-16;6,8642;6,9698;6,9439;6,86;6,96;
15-may-16;6,8531;6,9694;6,9228;6,86;6,96;
16-may-16;6,9287;6,9680;6,9533;6,86;6,96;
17-may-16;6,9425;6,9665;6,9559;6,86;6,96;
18-may-16;6,9503;6,9665;6,9587;6,86;6,96;
19-may-16;6,9320;6,9678;6,9539;6,86;6,96;
20-may-16;6,9331;6,9659;6,9529;6,86;6,96;
21-may-16;6,8696;6,9697;6,9407;6,86;6,96;
22-may-16;6,8524;6,9638;6,9075;6,86;6,96;
23-may-16;6,9542;6,9668;6,9582;6,86;6,96;
24-may-16;6,9584;6,9621;6,9601;6,86;6,96;
25-may-16;6,9548;6,9616;6,9591;6,86;6,96;
26-may-16;6,8554;6,9658;6,8967;6,86;6,96;
27-may-16;6,9492;6,9676;6,9579;6,86;6,96;
28-may-16;6,8641;6,9699;6,9398;6,86;6,96;
29-may-16;6,8519;6,9696;6,9041;6,86;6,96;
30-may-16;6,9105;6,9684;6,9527;6,86;6,96;
31-may-16;6,9286;6,9657;6,9561;6,86;6,96;
1-jun-16;6,9871;6,9671;6,9764;6,86;6,96;
2-jun-16;6,9155;6,9659;6,9494;6,86;6,96;
3-jun-16;6,9489;6,9669;6,9593;6,86;6,96;
4-jun-16;6,8631;6,9699;6,9422;6,86;6,96;
5-jun-16;6,8512;6,9698;6,9124;6,86;6,96;
6-jun-16;6,9513;6,9686;6,9588;6,86;6,96;
7-jun-16;6,9478;6,9662;6,9576;6,86;6,96;
8-jun-16;6,9358;6,9669;6,9552;6,86;6,96;
9-jun-16;6,9260;6,9654;6,9473;6,86;6,96;
10-jun-16;6,9233;6,9676;6,9499;6,86;6,96;
11-jun-16;6,8785;6,9700;6,9439;6,86;6,96;
12-jun-16;6,8526;6,9700;6,9116;6,86;6,96;
13-jun-16;6,9401;6,9682;6,9559;6,86;6,96;
14-jun-16;6,9289;6,9681;6,9542;6,86;6,96;
15-jun-16;6,9551;6,9672;6,9611;6,86;6,96;
16-jun-16;6,9481;6,9674;6,9606;6,86;6,96;
17-jun-16;6,9458;6,9671;6,9593;6,86;6,96;
18-jun-16;6,8698;6,9698;6,9403;6,86;6,96;
19-jun-16;6,8511;6,9696;6,9021;6,86;6,96;
20-jun-16;6,9754;6,9646;6,9698;6,86;6,96;
21-jun-16;6,8546;6,9685;6,8969;6,86;6,96;
22-jun-16;6,9533;6,9654;6,9625;6,86;6,96;
23-jun-16;6,9187;6,9659;6,9555;6,86;6,96;
24-jun-16;6,9459;6,9672;6,9568;6,86;6,96;
25-jun-16;6,8905;6,9696;6,9434;6,86;6,96;
26-jun-16;6,8511;6,9700;6,9003;6,86;6,96;
27-jun-16;6,9575;6,9624;6,9616;6,86;6,96;
28-jun-16;6,9594;6,9624;6,9621;6,86;6,96;
29-jun-16;6,9337;6,9665;6,9575;6,86;6,96;
30-jun-16;6,9229;6,9663;6,9535;6,86;6,96;
1-jul-16;6,9503;6,9664;6,9608;6,86;6,96;
2-jul-16;6,8757;6,9697;6,9445;6,86;6,96;
3-jul-16;6,8519;6,9700;6,9153;6,86;6,96;
4-jul-16;6,8500;6,9700;6,8769;6,86;6,96;
5-jul-16;6,9559;6,9677;6,9621;6,86;6,96;
6-jul-16;6,9340;6,9662;6,9559;6,86;6,96;
7-jul-16;6,9476;6,9651;6,9600;6,86;6,96;
8-jul-16;6,9187;6,9664;6,9562;6,86;6,96;
9-jul-16;6,8786;6,9700;6,9398;6,86;6,96;
10-jul-16;6,8519;6,9694;6,9087;6,86;6,96;
11-jul-16;6,9377;6,9676;6,9555;6,86;6,96;
12-jul-16;6,9856;6,9681;6,9786;6,86;6,96;
13-jul-16;6,9479;6,9673;6,9570;6,86;6,96;
14-jul-16;6,9858;6,9673;6,9777;6,86;6,96;
15-jul-16;6,9450;6,9652;6,9609;6,86;6,96;
16-jul-16;6,8641;6,9699;6,9375;6,86;6,96;
17-jul-16;6,8515;6,9694;6,9002;6,86;6,96;
18-jul-16;6,9215;6,9685;6,9517;6,86;6,96;
19-jul-16;6,9806;6,9669;6,9730;6,86;6,96;
20-jul-16;7,0097;6,9205;6,9625;6,86;6,96;
21-jul-16;6,9440;6,9668;6,9573;6,86;6,96;
22-jul-16;6,9247;6,9674;6,9523;6,86;6,96;
23-jul-16;6,8755;6,9699;6,9382;6,86;6,96;
24-jul-16;6,8509;6,9683;6,8797;6,86;6,96;
25-jul-16;7,0476;6,9676;7,0353;6,86;6,96;
26-jul-16;6,9470;6,9667;6,9592;6,86;6,96;
27-jul-16;6,9680;6,9670;6,9675;6,86;6,96;
28-jul-16;6,9275;6,9663;6,9559;6,86;6,96;
29-jul-16;6,9430;6,9649;6,9558;6,86;6,96;
30-jul-16;6,8593;6,9699;6,9334;6,86;6,96;
31-jul-16;6,8510;6,9686;6,8894;6,86;6,96;
1-ago-16;6,9439;6,9652;6,9568;6,86;6,96;
2-ago-16;6,9399;6,9688;6,9524;6,86;6,96;
3-ago-16;6,9429;6,9664;6,9579;6,86;6,96;
4-ago-16;6,9620;6,9676;6,9646;6,86;6,96;
5-ago-16;6,9526;6,9665;6,9606;6,86;6,96;
6-ago-16;6,8542;6,9689;6,8819;6,86;6,96;
7-ago-16;6,8504;6,9687;6,8930;6,86;6,96;
8-ago-16;6,9264;6,9670;6,9530;6,86;6,96;
9-ago-16;6,9376;6,9665;6,9533;6,86;6,96;
10-ago-16;6,9245;6,9637;6,9513;6,86;6,96;
11-ago-16;6,9647;6,9668;6,9661;6,86;6,96;
12-ago-16;6,9513;6,9660;6,9601;6,86;6,96;
13-ago-16;6,8809;6,9698;6,9404;6,86;6,96;
14-ago-16;6,8516;6,9698;6,8999;6,86;6,96;
15-ago-16;6,9212;6,9676;6,9501;6,86;6,96;
16-ago-16;6,9221;6,9643;6,9510;6,86;6,96;
17-ago-16;6,9551;6,9652;6,9605;6,86;6,96;
18-ago-16;6,9628;6,9648;6,9640;6,86;6,96;
19-ago-16;6,9456;6,9630;6,9532;6,86;6,96;
20-ago-16;6,8841;6,9699;6,9393;6,86;6,96;
21-ago-16;6,8512;6,9684;6,8884;6,86;6,96;
22-ago-16;6,9513;6,9553;6,9537;6,86;6,96;
23-ago-16;6,9421;6,9671;6,9586;6,86;6,96;
24-ago-16;6,9172;6,9658;6,9552;6,86;6,96;
25-ago-16;6,9384;6,9650;6,9557;6,86;6,96;
26-ago-16;6,9387;6,9658;6,9564;6,86;6,96;
27-ago-16;6,8710;6,9697;6,9393;6,86;6,96;
28-ago-16;6,8517;6,9695;6,9073;6,86;6,96;
29-ago-16;7,0052;6,9635;6,9822;6,86;6,96;
30-ago-16;6,9251;6,9660;6,9552;6,86;6,96;
31-ago-16;6,9268;6,9671;6,9563;6,86;6,96;
1-sep-16;6,9394;6,9679;6,9563;6,86;6,96;
2-sep-16;6,9301;6,9679;6,9527;6,86;6,96;
3-sep-16;6,8657;6,9697;6,9393;6,86;6,96;
4-sep-16;6,8513;6,9694;6,9062;6,86;6,96;
5-sep-16;6,9054;6,9675;6,9526;6,86;6,96;
6-sep-16;6,9829;6,9611;6,9723;6,86;6,96;
7-sep-16;6,9587;6,9650;6,9620;6,86;6,96;
8-sep-16;6,9314;6,9673;6,9490;6,86;6,96;
9-sep-16;6,9596;6,9674;6,9642;6,86;6,96;
10-sep-16;6,8639;6,9699;6,9348;6,86;6,96;
11-sep-16;6,8523;6,9697;6,9046;6,86;6,96;
12-sep-16;6,9230;6,9659;6,9474;6,86;6,96;
13-sep-16;6,9187;6,9645;6,9547;6,86;6,96;
14-sep-16;6,9626;6,9665;6,9647;6,86;6,96;
15-sep-16;7,0028;6,9659;6,9822;6,86;6,96;
16-sep-16;6,9487;6,9672;6,9591;6,86;6,96;
17-sep-16;6,8633;6,9696;6,9309;6,86;6,96;
18-sep-16;6,8529;6,9689;6,9026;6,86;6,96;
19-sep-16;6,9262;6,9667;6,9545;6,86;6,96;
20-sep-16;6,9194;6,9670;6,9441;6,86;6,96;
21-sep-16;6,9496;6,9664;6,9625;6,86;6,96;
22-sep-16;6,9055;6,9657;6,9440;6,86;6,96;
23-sep-16;6,9070;6,9646;6,9456;6,86;6,96;
24-sep-16;6,8748;6,9700;6,9424;6,86;6,96;
25-sep-16;6,8508;6,9666;6,9019;6,86;6,96;
26-sep-16;6,9196;6,9656;6,9465;6,86;6,96;
27-sep-16;6,9125;7,0273;6,9428;6,86;6,96;
28-sep-16;6,9404;6,9672;6,9593;6,86;6,96;
29-sep-16;6,9534;6,9666;6,9627;6,86;6,96;
30-sep-16;6,9295;6,9635;6,9563;6,86;6,96;
1-oct-16;6,9200;6,9660;6,9496;6,86;6,96;
2-oct-16;6,8675;6,9700;6,9357;6,86;6,96;
3-oct-16;6,8524;6,9697;6,9060;6,86;6,96;
4-oct-16;6,9683;6,9679;6,9681;6,86;6,96;
5-oct-16;6,9335;6,9667;6,9536;6,86;6,96;
6-oct-16;6,9300;6,9676;6,9551;6,86;6,96;
7-oct-16;6,9369;6,9671;6,9560;6,86;6,96;
8-oct-16;6,8757;6,9700;6,9359;6,86;6,96;
9-oct-16;6,8535;6,9693;6,9186;6,86;6,96;
10-oct-16;6,9203;6,9685;6,9504;6,86;6,96;
11-oct-16;6,9598;6,9685;6,9627;6,86;6,96;
12-oct-16;6,9438;6,9639;6,9594;6,86;6,96;
13-oct-16;6,9524;6,9666;6,9618;6,86;6,96;
14-oct-16;6,9405;6,9680;6,9529;6,86;6,96;
15-oct-16;6,8709;6,9699;6,9395;6,86;6,96;
16-oct-16;6,8581;6,9699;6,9068;6,86;6,96;
17-oct-16;6,9176;6,9679;6,9407;6,86;6,96;
18-oct-16;6,9125;7,0273;6,9428;6,86;6,96;
19-oct-16;6,9279;6,9653;6,9510;6,86;6,96;
20-oct-16;6,9494;6,9666;6,9605;6,86;6,96;
21-oct-16;6,9258;6,9665;6,9542;6,86;6,96;
22-oct-16;6,8678;6,9698;6,9345;6,86;6,96;
23-oct-16;6,8509;6,9693;6,9098;6,86;6,96;
24-oct-16;6,9485;6,9677;6,9590;6,86;6,96;
25-oct-16;6,9717;6,9664;6,9683;6,86;6,96;
26-oct-16;6,9497;6,9594;6,9540;6,86;6,96;
27-oct-16;6,9438;6,9672;6,9613;6,86;6,96;
28-oct-16;6,8591;6,9696;6,9238;6,86;6,96;
29-oct-16;6,8521;6,9700;6,9191;6,86;6,96;
30-oct-16;6,8502;6,9700;6,8923;6,86;6,96;
31-oct-16;6,8508;6,9700;6,9112;6,86;6,96;
1-nov-16;6,9568;6,9667;6,9613;6,86;6,96;
2-nov-16;6,8566;6,9699;6,9008;6,86;6,96;
3-nov-16;6,9565;6,9676;6,9622;6,86;6,96;
4-nov-16;6,9442;6,9654;6,9563;6,86;6,96;
5-nov-16;6,8871;6,9699;6,9401;6,86;6,96;
6-nov-16;6,8518;6,9676;6,8949;6,86;6,96;
7-nov-16;6,9418;6,9672;6,9566;6,86;6,96;
8-nov-16;6,9378;6,9675;6,9555;6,86;6,96;
9-nov-16;6,9302;6,9654;6,9576;6,86;6,96;
10-nov-16;6,9099;6,9667;6,9352;6,86;6,96;
11-nov-16;6,9201;6,9654;6,9548;6,86;6,96;
12-nov-16;6,8739;6,9699;6,9423;6,86;6,96;
13-nov-16;6,8510;6,9699;6,9020;6,86;6,96;
14-nov-16;6,9569;6,9673;6,9617;6,86;6,96;
15-nov-16;6,9404;6,9677;6,9575;6,86;6,96;
16-nov-16;6,9106;6,9652;6,9527;6,86;6,96;
17-nov-16;6,9313;6,9676;6,9572;6,86;6,96;
18-nov-16;6,9320;6,9679;6,9544;6,86;6,96;
19-nov-16;6,8697;6,9700;6,9404;6,86;6,96;
20-nov-16;6,8513;6,9699;6,9031;6,86;6,96;
21-nov-16;6,9549;6,9662;6,9623;6,86;6,96;
22-nov-16;6,9315;6,9657;6,9470;6,86;6,96;
23-nov-16;6,9130;6,9662;6,9506;6,86;6,96;
24-nov-16;6,9274;6,9664;6,9550;6,86;6,96;
25-nov-16;6,9207;6,9653;6,9554;6,86;6,96;
26-nov-16;6,8813;6,9699;6,9395;6,86;6,96;
27-nov-16;6,8513;6,9688;6,8932;6,86;6,96;
28-nov-16;6,9498;6,9625;6,9597;6,86;6,96;
29-nov-16;6,9500;6,9611;6,9584;6,86;6,96;
30-nov-16;6,9285;6,9631;6,9499;6,86;6,96;
1-dic-16;6,9585;6,9679;6,9628;6,86;6,96;
2-dic-16;6,9333;6,9663;6,9540;6,86;6,96;
3-dic-16;6,8934;6,9699;6,9445;6,86;6,96;
4-dic-16;6,8519;6,9693;6,9345;6,86;6,96;
5-dic-16;6,8984;6,9644;6,9402;6,86;6,96;
6-dic-16;6,9352;6,9649;6,9537;6,86;6,96;
7-dic-16;6,9427;6,9666;6,9557;6,86;6,96;
8-dic-16;6,9397;6,9685;6,9542;6,86;6,96;
9-dic-16;6,9636;6,9680;6,9658;6,86;6,96;
10-dic-16;6,8786;6,9700;6,9468;6,86;6,96;
11-dic-16;6,8519;6,9699;6,9038;6,86;6,96;
12-dic-16;6,9415;6,9555;6,9504;6,86;6,96;
13-dic-16;6,9345;6,9671;6,9549;6,86;6,96;
14-dic-16;6,9449;6,9656;6,9558;6,86;6,96;
15-dic-16;6,9514;6,9656;6,9581;6,86;6,96;
16-dic-16;6,9771;6,9652;6,9674;6,86;6,96;
17-dic-16;6,8896;6,9699;6,9440;6,86;6,96;
18-dic-16;6,8537;6,9691;6,9119;6,86;6,96;
19-dic-16;6,9417;6,9674;6,9553;6,86;6,96;
20-dic-16;6,9370;6,9660;6,9555;6,86;6,96;
21-dic-16;6,9795;6,9653;6,9713;6,86;6,96;
22-dic-16;6,9377;6,9670;6,9552;6,86;6,96;
23-dic-16;6,9424;6,9652;6,9575;6,86;6,96;
24-dic-16;6,8752;6,9706;6,9394;6,86;6,96;
25-dic-16;6,8522;6,9700;6,8953;6,86;6,96;
26-dic-16;6,8501;6,9828;6,9243;6,86;6,96;
27-dic-16;6,9585;6,9672;6,9637;6,86;6,96;
28-dic-16;6,9807;6,9670;6,9728;6,86;6,96;
29-dic-16;6,9303;6,9652;6,9579;6,86;6,96;
30-dic-16;6,9505;6,9663;6,9630;6,86;6,96;
31-dic-16;6,8850;6,9698;6,9423;6,86;6,96;
1-ene-17;6,8535;6,9700;6,9068;6,86;6,96;
2-ene-17;6,8500;6,9700;6,9389;6,86;6,96;
3-ene-17;6,9341;6,9659;6,9579;6,86;6,96;
4-ene-17;6,9433;6,9669;6,9567;6,86;6,96;
5-ene-17;6,9733;6,9668;6,9706;6,86;6,96;
6-ene-17;6,9468;6,9670;6,9565;6,86;6,96;
7-ene-17;6,8675;6,9700;6,9453;6,86;6,96;
8-ene-17;6,8592;6,9700;6,9130;6,86;6,96;
9-ene-17;6,9313;6,9671;6,9540;6,86;6,96;
10-ene-17;6,9386;6,9655;6,9560;6,86;6,96;
11-ene-17;6,9412;6,9673;6,9527;6,86;6,96;
12-ene-17;6,9483;6,9650;6,9577;6,86;6,96;
13-ene-17;6,9726;6,9677;6,9696;6,86;6,96;
14-ene-17;6,9032;6,9700;6,9447;6,86;6,96;
15-ene-17;6,8523;6,9699;6,9149;6,86;6,96;
16-ene-17;6,9125;7,0273;6,9428;6,86;6,96;
17-ene-17;6,9508;6,9637;6,9585;6,86;6,96;
18-ene-17;6,9357;6,9668;6,9561;6,86;6,96;
19-ene-17;6,9459;6,9657;6,9601;6,86;6,96;
20-ene-17;6,9515;6,9667;6,9610;6,86;6,96;
21-ene-17;6,8948;6,9700;6,9452;6,86;6,96;
22-ene-17;6,8514;6,9700;6,8968;6,86;6,96;
23-ene-17;6,8500;6,9700;6,8720;6,86;6,96;
24-ene-17;6,9392;6,9684;6,9614;6,86;6,96;
25-ene-17;6,9363;6,9650;6,9561;6,86;6,96;
26-ene-17;7,0250;6,9655;7,0091;6,86;6,96;
27-ene-17;6,9304;6,9662;6,9546;6,86;6,96;
28-ene-17;6,8760;6,9700;6,9404;6,86;6,96;
29-ene-17;6,8573;6,9700;6,8984;6,86;6,96;
30-ene-17;6,9529;6,9650;6,9614;6,86;6,96;
31-ene-17;6,9521;6,9642;6,9594;6,86;6,96;
1-feb-17;6,9317;6,9678;6,9563;6,86;6,96;
2-feb-17;6,9697;6,9644;6,9665;6,86;6,96;
3-feb-17;6,9403;6,9618;6,9532;6,86;6,96;
4-feb-17;6,8646;6,9700;6,9382;6,86;6,96;
5-feb-17;6,8518;6,9699;6,9003;6,86;6,96;
6-feb-17;6,9553;6,9652;6,9602;6,86;6,96;
7-feb-17;6,9649;6,9665;6,9656;6,86;6,96;
8-feb-17;6,9458;6,9654;6,9598;6,86;6,96;
9-feb-17;6,9496;6,9666;6,9592;6,86;6,96;
10-feb-17;6,9254;6,9680;6,9504;6,86;6,96;
11-feb-17;6,8906;6,9697;6,9432;6,86;6,96;
12-feb-17;6,8524;6,9696;6,9028;6,86;6,96;
13-feb-17;6,9518;6,9669;6,9611;6,86;6,96;
14-feb-17;6,9379;6,9678;6,9547;6,86;6,96;
15-feb-17;6,9787;6,9658;6,9695;6,86;6,96;
16-feb-17;6,9380;6,9669;6,9529;6,86;6,96;
17-feb-17;6,9539;6,9672;6,9627;6,86;6,96;
18-feb-17;6,8811;6,9700;6,9373;6,86;6,96;
19-feb-17;6,8508;6,9699;6,8977;6,86;6,96;
20-feb-17;6,9079;6,9661;6,9488;6,86;6,96;
21-feb-17;6,9525;6,9679;6,9612;6,86;6,96;
22-feb-17;6,9575;6,9669;6,9624;6,86;6,96;
23-feb-17;6,9577;6,9665;6,9635;6,86;6,96;
24-feb-17;6,9457;6,9657;6,9594;6,86;6,96;
25-feb-17;6,8770;6,9700;6,9377;6,86;6,96;
26-feb-17;6,8509;6,9700;6,8969;6,86;6,96;
27-feb-17;6,8505;6,9679;6,8994;6,86;6,96;
28-feb-17;6,8500;6,9700;6,8958;6,86;6,96;
1-mar-17;6,9530;6,9679;6,9596;6,86;6,96;
2-mar-17;6,9652;6,9666;6,9660;6,86;6,96;
3-mar-17;6,9400;6,9664;6,9583;6,86;6,96;
4-mar-17;6,8673;6,9700;6,9410;6,86;6,96;
5-mar-17;6,8510;6,9695;6,9086;6,86;6,96;
6-mar-17;6,9388;6,9687;6,9596;6,86;6,96;
7-mar-17;6,9516;6,9678;6,9615;6,86;6,96;
8-mar-17;6,9589;6,9675;6,9625;6,86;6,96;
9-mar-17;6,9542;6,9668;6,9619;6,86;6,96;
10-mar-17;6,9363;6,9669;6,9553;6,86;6,96;
11-mar-17;6,8612;6,9700;6,9393;6,86;6,96;
12-mar-17;6,8515;6,9697;6,9132;6,86;6,96;
13-mar-17;6,9500;6,9657;6,9611;6,86;6,96;
14-mar-17;6,9568;6,9670;6,9628;6,86;6,96;
15-mar-17;6,9522;6,9669;6,9613;6,86;6,96;
16-mar-17;6,9523;6,9619;6,9602;6,86;6,96;
17-mar-17;6,9382;6,9642;6,9572;6,86;6,96;
18-mar-17;6,8808;6,9700;6,9402;6,86;6,96;
19-mar-17;6,8517;6,9697;6,9056;6,86;6,96;
20-mar-17;6,9615;6,9658;6,9644;6,86;6,96;
21-mar-17;6,9535;7,0273;6,9428;6,86;6,96;
22-mar-17;6,9688;6,9630;6,9647;6,86;6,96;
23-mar-17;6,9549;6,9652;6,9611;6,86;6,96;
24-mar-17;6,9422;6,9661;6,9601;6,86;6,96;
25-mar-17;6,8681;6,9699;6,9389;6,86;6,96;
26-mar-17;6,8515;6,9693;6,9077;6,86;6,96;
27-mar-17;6,9369;6,9614;6,9562;6,86;6,96;
28-mar-17;6,9773;6,9668;6,9715;6,86;6,96;
29-mar-17;6,9509;6,9646;6,9597;6,86;6,96;
30-mar-17;7,0140;6,9654;6,9892;6,86;6,96;
31-mar-17;6,9632;6,9637;6,9635;6,86;6,96;
1-abr-17;6,8702;6,9698;6,9387;6,86;6,96;
2-abr-17;6,8523;6,9683;6,9019;6,86;6,96;
3-abr-17;6,9746;6,9667;6,9709;6,86;6,96;
4-abr-17;6,9534;6,9644;6,9611;6,86;6,96;
5-abr-17;6,9492;6,9644;6,9596;6,86;6,96;
6-abr-17;6,9787;6,9662;6,9721;6,86;6,96;
7-abr-17;6,9332;6,9641;6,9569;6,86;6,96;
8-abr-17;6,8757;6,9697;6,9397;6,86;6,96;
9-abr-17;6,8517;6,9696;6,9166;6,86;6,96;
10-abr-17;6,9604;6,9636;6,9621;6,86;6,96;
11-abr-17;6,9382;6,9662;6,9559;6,86;6,96;
12-abr-17;6,9785;6,9644;6,9693;6,86;6,96;
13-abr-17;6,9615;6,9668;6,9645;6,86;6,96;
14-abr-17;6,8572;6,9699;6,9116;6,86;6,96;
15-abr-17;6,8980;6,9700;6,9473;6,86;6,96;
16-abr-17;6,8517;6,9700;6,9137;6,86;6,96;
17-abr-17;6,9455;6,9653;6,9590;6,86;6,96;
18-abr-17;6,9796;6,9644;6,9705;6,86;6,96;
19-abr-17;6,9660;6,9643;6,9650;6,86;6,96;
20-abr-17;6,9725;6,9639;6,9673;6,86;6,96;
21-abr-17;7,0164;6,9669;6,9910;6,86;6,96;
22-abr-17;6,8747;6,9700;6,9307;6,86;6,96;
23-abr-17;6,8514;6,9691;6,9083;6,86;6,96;
24-abr-17;6,9990;6,9656;6,9823;6,86;6,96;
25-abr-17;6,9499;6,9665;6,9599;6,86;6,96;
26-abr-17;6,9438;6,9666;6,9570;6,86;6,96;
27-abr-17;6,9718;6,9665;6,9680;6,86;6,96;
28-abr-17;6,9760;6,9661;6,9704;6,86;6,96;
29-abr-17;6,8703;6,9694;6,9380;6,86;6,96;
30-abr-17;6,8525;6,9693;6,9213;6,86;6,96;
1-may-17;6,8500;6,9696;6,9063;6,86;6,96;
2-may-17;6,9812;6,9678;6,9766;6,86;6,96;
3-may-17;6,9662;6,9679;6,9671;6,86;6,96;
4-may-17;6,9720;6,9664;6,9687;6,86;6,96;
5-may-17;6,9450;6,9680;6,9596;6,86;6,96;
6-may-17;6,8704;6,9699;6,9414;6,86;6,96;
7-may-17;6,8519;6,9699;6,9146;6,86;6,96;
8-may-17;6,9555;6,9674;6,9624;6,86;6,96;
9-may-17;6,9743;6,9662;6,9689;6,86;6,96;
10-may-17;6,9860;6,9669;6,9769;6,86;6,96;
11-may-17;6,9087;6,9659;6,9396;6,86;6,96;
12-may-17;6,9300;6,9664;6,9501;6,86;6,96;
13-may-17;6,8659;6,9699;6,9360;6,86;6,96;
14-may-17;6,8512;6,9695;6,9103;6,86;6,96;
15-may-17;6,9913;6,9678;6,9779;6,86;6,96;
16-may-17;6,9528;6,9654;6,9603;6,86;6,96;
17-may-17;6,9617;6,9665;6,9648;6,86;6,96;
18-may-17;7,0093;6,9342;6,9713;6,86;6,96;
19-may-17;6,9467;6,9656;6,9538;6,86;6,96;
20-may-17;6,8898;6,9699;6,9432;6,86;6,96;
21-may-17;6,8514;6,9700;6,9065;6,86;6,96;
22-may-17;6,9460;6,9656;6,9602;6,86;6,96;
23-may-17;7,0174;6,9662;6,9996;6,86;6,96;
24-may-17;6,9621;6,9663;6,9643;6,86;6,96;
25-may-17;6,9939;6,9654;6,9769;6,86;6,96;
26-may-17;6,9822;6,9654;6,9729;6,86;6,96;
27-may-17;6,8759;6,9699;6,9341;6,86;6,96;
28-may-17;6,8518;6,9691;6,9026;6,86;6,96;
29-may-17;6,9165;6,9669;6,9549;6,86;6,96;
30-may-17;7,0130;6,9661;6,9964;6,86;6,96;
